1000
x px y py z pz
-3.0424857107e-04 -8.2013617841e-03 8.5983443993e-04 2.0747245212e-02 8.5983443993e-04 5.0397208398e-02
-1.1164940914e-03 -2.4397969645e-02 -1.9656891841e-03 -4.2940883764e-02 -1.9656891841e-03 1.7487318662e-02
-1.4854622602e-03 -4.9933430278e-02 -1.0945222435e-03 -3.3382997116e-02 -1.0945222435e-03 -9.6340028333e-03
4.5212060336e-04 1.8148127663e-02 8.0579663045e-04 2.8132657533e-02 8.0579663045e-04 4.5665686134e-02
-6.7330080643e-04 -2.5717186571e-02 -6.3335562874e-04 -1.7761274261e-02 -6.3335562874e-04 1.3640938833e-02
-2.2277041132e-03 -4.6554500643e-02 4.8223964587e-04 1.2396371796e-02 4.8223964587e-04 2.1077680988e-03
-1.0398608850e-04 2.1364164099e-04 -8.5742214617e-04 -2.9335894656e-02 -8.5742214617e-04 3.8663003636e-02
-2.9639210220e-05 -1.4654386275e-03 1.4540613846e-03 2.8609759638e-02 1.4540613846e-03 4.0697639872e-02
-6.4901443609e-04 -2.4976987004e-02 -1.2460339343e-04 -5.5401661806e-03 -1.2460339343e-04 3.9630881713e-02
-2.7312488203e-04 -8.8454375511e-03 1.3494405738e-03 3.2937635871e-02 1.3494405738e-03 -3.7650539643e-02
1.8215289642e-04 9.9527138180e-03 -1.4592534686e-03 -5.3459254859e-02 -1.4592534686e-03 2.9816116800e-02
3.9234463848e-04 1.5144156798e-02 1.1899653785e-03 4.2470249565e-02 1.1899653785e-03 1.3745170820e-02
1.8840364533e-03 3.6518973532e-02 1.4120522502e-03 2.8709368297e-02 1.4120522502e-03 1.3060353189e-02
4.4243653377e-04 8.2276060393e-03 9.9790169711e-04 2.6516677929e-02 9.9790169711e-04 -4.1511657921e-02
3.7518015150e-04 3.9496560080e-03 9.7733567027e-04 1.0469197915e-02 9.7733567027e-04 3.3338748679e-02
-2.1568080471e-03 -3.2358616442e-02 -1.4785292801e-05 -2.2963054738e-04 -1.4785292801e-05 -2.1799728838e-02
9.0248362358e-04 1.4901875874e-02 1.7388127213e-03 3.3171926203e-02 1.7388127213e-03 -2.6254229695e-02
-1.2683100757e-03 -4.1805388655e-02 1.0825872137e-03 3.5147868254e-02 1.0825872137e-03 3.3241150924e-02
5.9348628069e-04 1.8154182924e-02 1.5810539235e-03 3.7655551732e-02 1.5810539235e-03 3.4357114412e-02
-1.1716515938e-03 -3.5621062986e-02 -1.8975137043e-04 -2.2073890552e-03 -1.8975137043e-04 -3.7086110066e-02
4.5417465095e-04 1.7186533008e-02 1.4527125480e-03 4.1941101616e-02 1.4527125480e-03 -1.9561312526e-02
1.6134800537e-03 4.5168049351e-02 -8.0169934910e-04 -2.6363317721e-02 -8.0169934910e-04 2.1143655846e-02
1.5047577390e-03 3.9140730340e-02 -9.8661232018e-04 -3.0801594111e-02 -9.8661232018e-04 2.3004944584e-02
-6.9844977846e-04 -2.6431913374e-02 -8.9222482220e-04 -2.9381719035e-02 -8.9222482220e-04 4.3074365116e-02
-4.8142613792e-04 -1.3482354808e-02 1.7317225929e-03 4.7986906852e-02 1.7317225929e-03 -2.6510068038e-02
-1.0277989768e-04 -9.5409428641e-04 -7.9552261476e-04 -1.9559099470e-02 -7.9552261476e-04 5.5525687402e-02
-8.3308947341e-04 -2.9925333013e-02 -1.0785718427e-03 -4.1239403918e-02 -1.0785718427e-03 -2.2714686905e-02
2.1516265768e-04 3.8524651721e-03 1.0837408794e-03 2.9190359469e-02 1.0837408794e-03 -3.3433694462e-02
-2.1870431291e-04 -5.2314981597e-03 -9.6517339096e-04 -3.5482098278e-02 -9.6517339096e-04 -2.7876449541e-02
-1.9136810619e-04 -4.8046567443e-03 -3.8766886939e-04 -8.6491718393e-03 -3.8766886939e-04 4.7463793986e-03
-5.6941005964e-04 -1.9212140464e-02 5.6211719112e-04 2.1391689347e-02 5.6211719112e-04 2.7994563744e-02
-7.0973240754e-04 -2.4690303704e-02 9.3908698593e-04 3.6593320460e-02 9.3908698593e-04 1.9922253697e-02
-2.3006275065e-03 -2.5052562768e-02 7.4693990068e-05 8.7144850167e-04 7.4693990068e-05 2.2402335315e-02
1.4824701115e-04 6.6009518069e-03 -1.7934662668e-03 -5.1242281397e-02 -1.7934662668e-03 -1.5055528223e-02
8.1702921020e-04 1.5380817635e-02 -1.3097945758e-03 -2.5738818913e-02 -1.3097945758e-03 -2.8302081130e-02
-1.2238862058e-03 -4.7946655594e-02 -2.0840294047e-04 -6.2115071373e-03 -2.0840294047e-04 3.0525726174e-02
-1.3312826438e-03 -3.0125949336e-02 -1.7762470218e-03 -3.6147279230e-02 -1.7762470218e-03 1.9297687233e-02
1.8365628442e-03 2.9021897570e-02 1.4225890670e-04 4.5328301062e-04 1.4225890670e-04 -2.5733850860e-02
-1.5647535233e-03 -2.6456017509e-02 -5.8138848453e-04 -7.5073897501e-03 -5.8138848453e-04 -2.9750380848e-02
7.3051627164e-04 1.9574751842e-02 -8.9381345253e-05 3.7338983026e-03 -8.9381345253e-05 5.2270150693e-02
-1.0035065765e-03 -1.2337854761e-02 1.0096106658e-03 1.4910317696e-02 1.0096106658e-03 3.5131272159e-02
2.7271261343e-04 5.2674191225e-03 2.5824188077e-03 4.2389583977e-02 2.5824188077e-03 -6.1396933691e-03
4.7328507682e-04 6.1431615153e-03 1.1096872296e-04 5.3318051538e-04 1.1096872296e-04 -4.2808216569e-02
-1.3836749265e-03 -2.5221148244e-02 -1.1712251534e-03 -1.8878558314e-02 -1.1712251534e-03 3.0421482343e-02
2.1480028538e-03 3.8291326200e-02 -1.0170196235e-03 -2.0968368415e-02 -1.0170196235e-03 9.0741993885e-03
1.5208733150e-04 6.3045127435e-03 2.2579254985e-03 4.8197993334e-02 2.2579254985e-03 1.4784278141e-02
-8.4819886728e-04 -2.9577967420e-02 1.2480449548e-03 4.3061250244e-02 1.2480449548e-03 2.4053871125e-02
-1.4780900754e-03 -3.0116297639e-02 -1.8996416055e-03 -4.0601318956e-02 -1.8996416055e-03 2.4605641822e-03
-1.7166842735e-03 -4.4015816016e-02 4.2326534182e-04 1.1503266974e-02 4.2326534182e-04 -1.6139156423e-02
-5.8311886002e-04 -1.1446322956e-02 1.1212252515e-03 2.1980972426e-02 1.1212252515e-03 -3.4283394848e-02
1.2363679232e-03 4.0951041428e-02 7.0879526236e-04 2.5365247612e-02 7.0879526236e-04 1.1627224317e-02
6.7698638964e-05 2.4529125629e-04 1.7760677185e-03 5.0149192035e-02 1.7760677185e-03 -2.3222293002e-02
3.0107395363e-04 9.5248089763e-04 2.2294363153e-04 4.7778508743e-03 2.2294363153e-04 -4.3976916426e-02
-7.3439841055e-04 -1.8422469086e-02 6.7007187805e-04 1.4630241463e-02 6.7007187805e-04 -4.1130772671e-02
-1.5808061461e-03 -4.0058324043e-02 3.5968920229e-04 9.1423434840e-03 3.5968920229e-04 -2.6389040119e-02
1.6119963622e-03 4.3381636092e-02 1.1432863841e-03 3.3194031822e-02 1.1432863841e-03 1.9442068707e-03
1.2546771586e-03 2.9417600159e-02 1.1654208140e-04 8.2978221953e-03 1.1654208140e-04 3.9719408772e-02
2.0049774828e-04 6.2317467130e-03 1.1675070078e-04 -1.3682494284e-03 1.1675070078e-04 -4.3050474228e-02
1.8533093606e-03 5.3107497364e-02 -2.9611954445e-04 -1.0866992752e-02 -2.9611954445e-04 -4.7291371993e-03
-2.1014411364e-03 -4.4915101810e-02 7.5836260793e-04 1.9129810632e-02 7.5836260793e-04 -5.9787953412e-03
5.5028218370e-04 2.2941406088e-02 7.8715620431e-04 3.2909216216e-02 7.8715620431e-04 1.7583749413e-02
-5.4049658409e-04 -1.7235132535e-02 6.5657727103e-04 2.6665579991e-02 6.5657727103e-04 4.3213202465e-02
-1.0138525664e-03 -3.4653697344e-02 -1.5169721063e-04 6.2037788443e-04 -1.5169721063e-04 -3.5001187223e-02
2.0973933091e-03 2.9771527619e-02 6.2085044620e-04 9.4875333718e-03 6.2085044620e-04 2.4587157752e-02
-1.1523479276e-03 -4.2846947729e-02 9.6988033966e-04 2.7738481242e-02 9.6988033966e-04 -8.0780157900e-03
2.5839089043e-03 4.0162120088e-02 4.2559933547e-04 6.9707800494e-03 4.2559933547e-04 -3.9920801011e-03
9.9369889084e-04 2.7750130651e-02 1.5388468458e-03 3.9155944765e-02 1.5388468458e-03 -2.6187506324e-02
9.8596838770e-04 2.8080855968e-02 -1.4589860809e-03 -4.3180079403e-02 -1.4589860809e-03 2.2539664314e-02
-5.7301599344e-04 -9.2339350443e-03 -8.5691936549e-04 -2.3476154395e-02 -8.5691936549e-04 -4.0459277504e-02
3.0730977558e-04 1.0119151156e-02 -1.3012013368e-03 -3.5560954303e-02 -1.3012013368e-03 4.2105677833e-02
-9.1768964535e-04 -3.5583031560e-02 7.8877037368e-04 2.9520313517e-02 7.8877037368e-04 2.5942572756e-02
-4.8569006611e-04 -1.0340742529e-02 -1.0506828758e-03 -3.0632975565e-02 -1.0506828758e-03 -3.6216182898e-02
-5.7015447863e-05 -6.8746776246e-04 -1.4406276208e-03 -3.2865495126e-02 -1.4406276208e-03 4.3479307352e-02
4.3365335978e-04 1.4598728227e-02 -1.6385173319e-03 -4.5841288902e-02 -1.6385173319e-03 -2.2721150417e-02
-2.7254377363e-03 -2.6232250127e-02 1.0815710310e-03 1.1382752604e-02 1.0815710310e-03 1.0482331490e-02
-9.8669987795e-05 -1.0937079574e-03 -1.3117177457e-03 -4.7772497219e-02 -1.3117177457e-03 -2.4954788002e-02
2.1596577852e-04 1.2626599085e-02 -1.0261646825e-03 -3.7929859555e-02 -1.0261646825e-03 1.9654629149e-02
1.3644622519e-03 3.9495450644e-02 -5.0023870931e-04 -1.4918300114e-02 -5.0023870931e-04 3.1507859539e-02
2.0338282359e-03 1.3615408642e-02 8.7648302557e-04 6.7215033529e-03 8.7648302557e-04 2.0736635002e-02
1.5062572815e-03 4.6586674866e-02 5.0917727734e-04 1.7391848406e-02 5.0917727734e-04 2.1493827156e-02
-1.4987006671e-03 -5.3826676402e-02 -1.3310586639e-04 -3.9288043519e-03 -1.3310586639e-04 1.8570491478e-02
1.7549158937e-04 9.7020526835e-03 -9.5326471823e-04 -3.4540988283e-02 -9.5326471823e-04 2.3140250553e-02
2.3939245533e-04 1.0406956546e-02 3.3584513026e-04 1.4980208650e-02 3.3584513026e-04 5.9010714433e-02
-1.0351463182e-03 -1.8937188749e-02 3.2532760823e-04 8.6135157136e-03 3.2532760823e-04 4.5760535830e-02
-1.7792115976e-04 -1.2964429783e-03 7.3263936483e-04 2.9810815274e-02 7.3263936483e-04 3.6564947359e-02
-1.0933589111e-03 -4.4122696883e-02 -6.6711527919e-04 -2.0885413888e-02 -6.6711527919e-04 2.2038058588e-02
1.9922063436e-03 3.1139026182e-02 -1.4961672591e-03 -2.7366693325e-02 -1.4961672591e-03 9.4618536874e-03
1.5633356014e-03 3.8683503187e-02 1.1903679719e-03 3.2126857252e-02 1.1903679719e-03 2.5961345485e-02
-9.6665453057e-04 -2.8204510528e-02 -6.3625623332e-04 -1.6563040721e-02 -6.3625623332e-04 -3.8619857082e-02
-5.8574223229e-04 -1.7820682569e-02 9.6162672449e-05 4.2358742333e-03 9.6162672449e-05 5.7467844347e-02
-2.4804955630e-04 -7.9506993319e-03 -1.2782622101e-03 -5.1625398808e-02 -1.2782622101e-03 1.9432658974e-02
-1.3305057245e-03 -3.5449027789e-02 1.2828697281e-03 3.1330500406e-02 1.2828697281e-03 -2.6369362127e-02
5.3873757985e-04 1.2877023972e-02 -3.1959038017e-04 -9.8960880552e-03 -3.1959038017e-04 -4.1887735443e-02
-1.2470301441e-03 -2.5946124849e-02 -9.5869613949e-04 -2.2571908954e-02 -9.5869613949e-04 -3.1940565632e-02
-6.7242804759e-05 -9.2706179198e-04 2.0990941783e-03 4.5280085284e-02 2.0990941783e-03 2.5090624347e-02
2.4087786216e-03 2.0655551341e-02 -2.0364262113e-03 -1.9595208358e-02 -2.0364262113e-03 -4.4920552304e-04
-1.3328593623e-03 -1.2120108225e-02 -1.7757925001e-04 -4.9273676973e-04 -1.7757925001e-04 -2.6735558519e-02
4.2989567467e-04 1.3844756602e-02 -1.8833432658e-03 -5.3259705285e-02 -1.8833432658e-03 -9.3990428990e-03
1.8895590962e-04 4.6036104289e-03 -1.0443915595e-03 -2.7325295785e-02 -1.0443915595e-03 -4.0877415693e-02
-1.2780179122e-03 -2.0917076054e-02 -1.0078506856e-03 -1.6814525215e-02 -1.0078506856e-03 3.5930908193e-02
-4.9284934481e-04 -1.5283292916e-02 5.8954949746e-04 2.2920409317e-02 5.8954949746e-04 2.3869026980e-02
1.2836300247e-03 1.0678738982e-02 1.9837214456e-03 1.6603251369e-02 1.9837214456e-03 2.1744704484e-02
-1.2463561118e-03 -3.4255530801e-02 -1.5220595318e-03 -3.5957169695e-02 -1.5220595318e-03 2.1830778062e-02
-7.9324407057e-04 -2.5140010308e-02 1.5316223345e-03 4.6918377495e-02 1.5316223345e-03 -5.9926123707e-03
-7.4320772596e-04 -1.3882349828e-02 1.9180677939e-03 3.3557388661e-02 1.9180677939e-03 2.8317643400e-02
1.0276081805e-03 2.4721969619e-02 -3.0315262250e-04 -5.4150408937e-03 -3.0315262250e-04 4.6024700673e-02
-1.9944945836e-03 -3.9260777823e-02 1.1257489079e-03 2.4198360737e-02 1.1257489079e-03 -8.2293574145e-03
-5.0616877727e-04 -9.5630534813e-03 -2.2164686182e-03 -4.5884929999e-02 -2.2164686182e-03 4.4025674755e-03
-1.8833891926e-03 -4.0800972204e-02 1.5370839371e-04 3.9954813403e-03 1.5370839371e-04 -2.5508770174e-02
-1.3188968297e-03 -5.0457223131e-02 4.8918787571e-04 1.6074807542e-02 4.8918787571e-04 3.2838262727e-02
3.4114710868e-04 1.2172426731e-02 1.1616224241e-03 2.9308043579e-02 1.1616224241e-03 4.5659339695e-02
-5.9332020869e-04 -1.7151766170e-02 6.1571418475e-04 1.5677627735e-02 6.1571418475e-04 -4.4914102394e-02
8.5736478931e-05 7.4047349719e-03 -9.9195393893e-04 -3.6870619914e-02 -9.9195393893e-04 -1.2570589298e-02
-1.2336652120e-03 -2.5565372724e-02 -1.8313074000e-03 -3.9871877592e-02 -1.8313074000e-03 -1.4117410460e-02
-4.7166445611e-04 -9.5098018225e-03 -1.6027754999e-03 -4.1821212200e-02 -1.6027754999e-03 3.0582655363e-02
8.2930068726e-04 3.4589543352e-02 4.1948588714e-04 1.5149770949e-02 4.1948588714e-04 -1.0230825523e-02
8.0423901084e-04 1.4488846163e-02 2.4365512627e-03 4.4025852207e-02 2.4365512627e-03 9.2782626400e-04
5.9073904255e-04 2.2963628016e-02 1.0967488385e-03 3.5550379951e-02 1.0967488385e-03 -1.5960641220e-02
-7.5712434173e-04 -3.1656616762e-02 2.1748711549e-04 7.3500031232e-03 2.1748711549e-04 3.8013765289e-02
6.2546540084e-04 1.3027356622e-02 -5.3355685461e-04 -1.2562683538e-02 -5.3355685461e-04 5.3767294069e-02
-8.2570856749e-04 -2.4390792086e-02 1.0786320378e-03 2.6918128909e-02 1.0786320378e-03 -3.0833841901e-02
-1.3911193452e-04 -4.9795638510e-03 9.9550025507e-04 3.8901086549e-02 9.9550025507e-04 -2.3678656504e-03
-1.0189228440e-03 -2.2918444393e-02 -1.4006361096e-03 -3.5551352840e-02 -1.4006361096e-03 -2.7714018636e-02
-9.3619574592e-04 -2.0387290880e-02 -4.8603722502e-04 -8.5502334600e-03 -4.8603722502e-04 4.7556096195e-02
1.6350163395e-04 4.6113034945e-03 -9.8970533547e-05 -4.1614631624e-03 -9.8970533547e-05 -4.2133511612e-02
-3.4481056551e-04 -8.4076492946e-03 -1.1711500582e-03 -3.2073358950e-02 -1.1711500582e-03 4.2890117193e-02
2.2511262771e-03 4.5364335657e-02 -2.6569928972e-05 -1.6000846939e-03 -2.6569928972e-05 -9.3783089223e-03
2.6885965872e-03 3.1315248905e-02 1.2066988459e-03 1.4307860035e-02 1.2066988459e-03 3.4393043578e-03
7.6417354274e-04 2.3715836731e-02 -7.1170421035e-04 -2.3616728213e-02 -7.1170421035e-04 4.6397712454e-02
4.8523547983e-04 6.0318557946e-03 -1.0432958454e-03 -1.6154095659e-02 -1.0432958454e-03 -3.4281648435e-02
-5.0613298719e-04 -1.6760178791e-02 -3.8964512445e-04 -1.4568154768e-02 -3.8964512445e-04 4.6990314850e-02
2.7143720225e-04 6.6657523094e-03 3.1716699587e-04 9.9387655057e-03 3.1716699587e-04 5.4609150778e-02
7.8472711105e-04 2.5602159290e-02 7.7470755443e-04 2.2452743049e-02 7.7470755443e-04 -3.5225389889e-02
-4.7299891681e-04 -8.2431388431e-03 7.4063721240e-04 1.3098669242e-02 7.4063721240e-04 -3.8401504602e-02
-2.7585291468e-04 -9.9756339632e-03 5.6088593495e-04 1.7315186441e-02 5.6088593495e-04 -3.8099805565e-02
1.4095611782e-03 2.7483003678e-02 5.5903028088e-04 1.7761619299e-02 5.5903028088e-04 3.7027657325e-02
5.6399075685e-05 3.3163087115e-03 3.2822008715e-04 1.2828613599e-02 3.2822008715e-04 2.0583605535e-02
2.2921583479e-04 1.3657344018e-02 -7.5705530658e-04 -2.6684010208e-02 -7.5705530658e-04 -4.4660222332e-03
2.6184321112e-03 2.9490075069e-02 -1.2185042807e-03 -1.5341585385e-02 -1.2185042807e-03 7.7184470211e-03
3.0282440881e-03 2.4278658772e-02 -1.3329769766e-03 -1.0123486367e-02 -1.3329769766e-03 -1.3087745685e-04
-1.8699587854e-03 -5.1235474568e-02 -5.5015194299e-04 -1.2743652960e-02 -5.5015194299e-04 1.2471772854e-02
-1.2712773990e-03 -4.2280943231e-02 1.1442731246e-03 3.5371403800e-02 1.1442731246e-03 3.1070474147e-02
7.4109713721e-04 1.6452557477e-02 -1.2778798636e-04 -5.0846307715e-03 -1.2778798636e-04 -4.0007925519e-02
-1.3022417442e-03 -2.1770285655e-02 -1.6754283828e-03 -2.6971375141e-02 -1.6754283828e-03 2.4865485257e-02
1.0168346880e-03 4.2388249474e-02 -5.8001617231e-04 -2.0024467152e-02 -5.8001617231e-04 -6.3371196699e-03
4.0933326727e-04 1.1780977254e-02 1.5961509981e-03 4.4515342615e-02 1.5961509981e-03 2.6298722903e-02
8.4445005909e-04 1.6815605975e-02 8.8018182681e-05 -1.8884465097e-03 8.8018182681e-05 -4.1022465914e-02
-6.9045465572e-04 -1.0729724413e-02 -7.2827110428e-04 -1.6855347483e-02 -7.2827110428e-04 -4.2863417292e-02
-2.1604984392e-03 -3.9467524653e-02 1.1975446738e-03 2.3513245602e-02 1.1975446738e-03 2.0646591624e-03
1.4911330789e-03 2.2151764957e-02 2.0275013851e-03 2.5933292383e-02 2.0275013851e-03 1.7131122033e-02
-1.3928975189e-04 -3.8428921982e-03 -1.7890544581e-03 -4.4688945127e-02 -1.7890544581e-03 -2.6586042074e-02
2.4117805045e-03 3.8627095347e-02 -3.4576452480e-04 -8.3603775970e-03 -3.4576452480e-04 -1.2947178840e-02
-3.0685622671e-03 -1.8795267417e-02 -1.8942627469e-03 -1.2095131784e-02 -1.8942627469e-03 3.3667492272e-03
1.2059962703e-03 4.5645317322e-02 -9.9100220964e-04 -3.5510188579e-02 -9.9100220964e-04 -1.1484400441e-02
2.4094980049e-03 3.1200952979e-02 7.2629266881e-04 1.0136162131e-02 7.2629266881e-04 1.8153097452e-02
-5.6189479686e-04 -2.0295538481e-02 2.4223887600e-04 6.6778774012e-03 2.4223887600e-04 1.2535065020e-02
-2.1631372394e-03 -4.3611091414e-02 -3.9669500797e-04 -7.9397229993e-03 -3.9669500797e-04 -1.4019583881e-02
-1.3925287198e-04 -6.0934127218e-03 1.7180635751e-03 4.6327274055e-02 1.7180635751e-03 2.7929323261e-02
4.8135988185e-04 1.7902204439e-02 -1.1977455483e-03 -3.6954861198e-02 -1.1977455483e-03 -3.5624537837e-02
-1.8854632559e-04 -3.3643717078e-03 1.3125397068e-04 5.1703811261e-03 1.3125397068e-04 4.9805879134e-02
-2.4008111430e-04 -7.9943818221e-03 -1.1271360470e-03 -4.6223289523e-02 -1.1271360470e-03 -3.4079974530e-03
-1.9305762406e-03 -4.2642744416e-02 -3.0290657578e-04 -5.2719248789e-03 -3.0290657578e-04 -2.1193499073e-02
1.2615004680e-03 1.8188076368e-02 1.9969954767e-03 3.1475457860e-02 1.9969954767e-03 -1.7125669771e-02
1.1896259881e-06 3.8425706070e-05 -1.1722947784e-03 -1.5742001873e-02 -1.1722947784e-03 3.7134272563e-02
1.9099488329e-03 2.2008011714e-02 -1.7217935354e-03 -1.9797051668e-02 -1.7217935354e-03 -1.2105384605e-02
-8.1946412494e-04 -2.8901222962e-02 8.8534602362e-04 3.3390533075e-02 8.8534602362e-04 4.5154581090e-02
9.7496782399e-04 1.0667351387e-02 -2.7746377818e-03 -3.1302438330e-02 -2.7746377818e-03 3.0078571033e-04
-2.9508818707e-04 -8.7801647815e-03 -1.6672014531e-04 -8.4375668985e-03 -1.6672014531e-04 3.6846140023e-02
4.8281033713e-04 1.9581553170e-02 -9.1361509648e-04 -3.5568688422e-02 -9.1361509648e-04 -4.6143674167e-03
1.4637772496e-03 1.6060243296e-02 1.8978842082e-03 1.9128930645e-02 1.8978842082e-03 2.0196484378e-02
1.0981540626e-03 3.8727908812e-02 2.1433742540e-04 7.3474931637e-03 2.1433742540e-04 8.3591704410e-03
-3.0055856117e-04 -7.3270375532e-03 -1.8958646561e-03 -3.8747958431e-02 -1.8958646561e-03 -2.8843818793e-02
8.1087866054e-04 3.6318469609e-02 -4.0323865009e-04 -1.5686200280e-02 -4.0323865009e-04 -1.5984166307e-02
-9.3463670974e-04 -3.4223462759e-02 1.0275220897e-03 3.2600185800e-02 1.0275220897e-03 -8.6053520005e-03
-1.6022351731e-03 -3.7515949088e-02 4.9295839201e-04 1.3627633796e-02 4.9295839201e-04 3.4084372389e-02
3.7622280337e-04 4.0477839954e-03 2.8420939966e-03 2.9504095002e-02 2.8420939966e-03 -9.5929900775e-03
3.4626309369e-04 1.5475912787e-02 -1.5629380875e-03 -5.9972396505e-02 -1.5629380875e-03 3.3671399982e-03
-4.0671375657e-04 -4.5411091593e-03 -2.6247208570e-03 -3.4262827435e-02 -2.6247208570e-03 -1.0553844587e-02
9.3415896723e-04 2.0851035559e-02 -1.0194485923e-03 -2.7249110530e-02 -1.0194485923e-03 4.2915811808e-02
7.4880669362e-04 2.4265840477e-02 1.3243510968e-03 4.0849779402e-02 1.3243510968e-03 2.3477153924e-02
-1.4019662474e-03 -1.7967853342e-02 -1.4735042818e-03 -1.8317042123e-02 -1.4735042818e-03 3.0064439094e-02
1.2024752910e-03 4.2119059423e-02 1.7010346707e-04 5.3419849903e-03 1.7010346707e-04 -7.6258589292e-04
-1.6824167887e-03 -2.3794814150e-02 2.3838682165e-04 4.0448654003e-03 2.3838682165e-04 3.0507001030e-02
-4.3582643676e-04 -4.1065620025e-03 2.6422114788e-03 2.3258548923e-02 2.6422114788e-03 1.7777201316e-02
-1.1015065365e-04 -3.7578282737e-03 1.6377908487e-03 4.8254459784e-02 1.6377908487e-03 -1.5494052298e-02
-2.6068964210e-03 -4.3932761043e-02 2.6002206929e-04 4.6582713940e-03 2.6002206929e-04 2.7448678374e-03
4.5679551675e-04 1.1480769589e-02 4.2912247887e-04 9.8203368407e-03 4.2912247887e-04 -3.7533307598e-02
-3.5274082982e-05 9.9722032162e-04 1.0023213785e-04 5.2777820375e-03 1.0023213785e-04 5.6909231322e-02
2.6031454513e-03 2.4699032454e-02 -1.6177861183e-03 -1.5744352098e-02 -1.6177861183e-03 3.0246677468e-03
-1.1412731556e-03 -3.6634857265e-02 -1.3761826237e-03 -4.3868940622e-02 -1.3761826237e-03 1.5760660475e-02
3.6483774550e-04 8.8098023744e-03 2.3207595688e-03 4.4426399400e-02 2.3207595688e-03 -1.3623216015e-02
-2.0921177462e-03 -3.5983664810e-02 -1.3967192266e-03 -2.3004729761e-02 -1.3967192266e-03 1.1265471455e-02
-1.6536688542e-03 -4.0340118946e-02 -1.4499288676e-03 -3.3674522195e-02 -1.4499288676e-03 -5.1978480961e-03
-8.8148061927e-04 -2.6848917240e-02 5.6594401306e-04 1.3822573536e-02 5.6594401306e-04 -3.9914280259e-02
1.1874280553e-04 7.5396027004e-04 2.5406231051e-03 3.6732269826e-02 2.5406231051e-03 1.7328752141e-02
1.2489883953e-03 2.7554900912e-02 -6.0291894485e-04 -1.7566813122e-02 -6.0291894485e-04 4.4823620753e-02
9.1766279954e-04 1.6410824044e-02 -2.2743380612e-03 -3.7657712054e-02 -2.2743380612e-03 3.5223369885e-03
-1.5722546878e-03 -4.5568337142e-02 9.4862654013e-04 2.6533884513e-02 9.4862654013e-04 2.7890900366e-02
4.0065796508e-04 1.6502690712e-02 -3.1499126930e-04 -1.0432656414e-02 -3.1499126930e-04 4.7187668563e-03
-1.2587109430e-03 -4.9281445635e-02 -1.3950371054e-04 7.1056809647e-04 -1.3950371054e-04 -1.4079349563e-04
1.3723968904e-03 4.0063289303e-02 1.2852132438e-03 3.8270055299e-02 1.2852132438e-03 -2.1899718302e-03
-3.0715697891e-04 -4.6233535043e-03 1.5805602116e-03 2.2957803512e-02 1.5805602116e-03 -2.9108619434e-02
7.7630695702e-04 1.6342701224e-02 6.5162704461e-04 1.5284333173e-02 6.5162704461e-04 -4.1150962122e-02
8.6352913014e-04 2.1779951634e-02 1.4669848082e-03 3.0538416419e-02 1.4669848082e-03 3.6777762965e-02
2.0408141235e-04 7.6855787203e-03 -2.8541241618e-04 -8.1236833807e-03 -2.8541241618e-04 -3.7653507950e-02
-1.2056457804e-03 -2.2388042859e-02 2.1151916670e-03 3.6684953498e-02 2.1151916670e-03 -1.1463358609e-02
1.6120073129e-03 3.4611681365e-02 -4.0982646151e-05 -2.5735213921e-03 -4.0982646151e-05 -3.2865000316e-02
8.3696921686e-04 2.7784339783e-02 1.6892073729e-03 4.9121611353e-02 1.6892073729e-03 -1.3339543319e-03
4.7090346902e-04 3.9961587122e-03 1.0316481412e-04 4.6831723911e-04 1.0316481412e-04 -4.5683124930e-02
-1.5170997678e-03 -3.2745629042e-02 -1.1955716956e-03 -2.6224569473e-02 -1.1955716956e-03 -2.3396694749e-02
6.6912175133e-04 3.1301349668e-02 -6.9824156171e-04 -2.3515107981e-02 -6.9824156171e-04 -1.3913397884e-02
1.1200834080e-03 1.5278884647e-02 -3.2413874656e-04 -7.7394992912e-03 -3.2413874656e-04 -3.3770807438e-02
7.7168297835e-04 1.8453194499e-02 -6.9870614044e-04 -1.9095569207e-02 -6.9870614044e-04 -4.0595255095e-02
1.0932731345e-03 1.4895504467e-02 3.9219024163e-04 9.1085565210e-03 3.9219024163e-04 3.9554922063e-02
2.1221600403e-03 4.6924549945e-02 4.7101938335e-04 1.0659870341e-02 4.7101938335e-04 -8.4399547005e-03
-7.8421921802e-04 -1.9474086615e-02 -1.5262483577e-03 -4.0854694644e-02 -1.5262483577e-03 -2.5175262375e-02
3.8416915378e-04 3.4331158860e-03 -2.0751680495e-03 -1.6746166115e-02 -2.0751680495e-03 2.2570427061e-02
-1.3686710527e-03 -3.6972003278e-02 6.3291901929e-05 3.0308300391e-03 6.3291901929e-05 -3.7824763781e-02
-3.2927843620e-04 -1.0905587238e-02 4.9853142334e-04 2.4447748774e-02 4.9853142334e-04 4.2597378724e-02
6.3904244098e-04 2.7351320989e-02 -8.6607000810e-04 -3.4230361506e-02 -8.6607000810e-04 2.2159954648e-02
-7.9374728565e-05 -2.1748130672e-03 8.5572500375e-04 3.0511440866e-02 8.5572500375e-04 -1.6680835541e-02
-2.4085213472e-04 -4.5356441783e-03 -3.3290838153e-04 -7.6495148255e-03 -3.3290838153e-04 -4.6164633308e-02
